time,step-size,{bodyFMU}.body.body.omega.flow,{bodyFMU}.body.body.v.flow[1],{bodyFMU}.body.encoder_left_output,{bodyFMU}.body.encoder_right_output,{bodyFMU}.body.robot_theta,{bodyFMU}.body.robot_x,{bodyFMU}.body.robot_y,{bodyFMU}.body.robot_z,{controllerFMU}.controller.servoLeftVal,{controllerFMU}.controller.servoRightVal,{sensor1FMU}.sensor1.lf_1_sensor_reading,{sensor2FMU}.sensor2.lf_1_sensor_reading
3.9199999999999604,0.01,0.0,0.06882662989504156,39.0,-39.0,0.0,0.138,0.10661742532868386,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
3.92999999999996,0.01,0.0,0.0688280938926137,39.0,-39.0,0.0,0.138,0.10730569750906678,0.0,0.4,-0.4,254.00000000000006,255.00000000000006
3.93999999999996,0.01,0.0,0.06882952607653658,40.0,-40.0,0.0,0.138,0.10799398420161797,0.0,0.4,-0.4,254.00000000000006,255.00000000000006
3.9499999999999598,0.01,0.0,0.0688309271381421,40.0,-40.0,0.0,0.138,0.10868228509097826,0.0,0.3,-0.3,254.00000000000006,254.00000000000006
3.9599999999999596,0.01,0.0,0.06555935288055115,40.0,-40.0,0.0,0.138,0.10935674530603075,0.0,0.3,-0.3,254.00000000000006,254.00000000000006
3.9699999999999593,0.01,0.0,0.06469834194144693,40.0,-40.0,0.0,0.138,0.11000789091882295,0.0,0.3,-0.3,254.00000000000006,254.00000000000006
3.979999999999959,0.01,0.0,0.06437214671572651,40.0,-40.0,0.0,0.138,0.11065348316607139,0.0,0.2,-0.2,255.00000000000006,255.00000000000006
3.989999999999959,0.01,0.0,0.060820219034417866,40.0,-40.0,0.0,0.138,0.11128222367039316,0.0,0.2,-0.2,255.00000000000006,254.00000000000006
3.9999999999999587,0.01,0.0,0.05968771490830881,40.0,-40.0,0.0,0.138,0.11188488687492383,0.0,0.1,-0.1,254.00000000000006,254.00000000000006
4.009999999999959,0.01,0.0,0.05582316754432461,41.0,-41.0,0.0,0.138,0.11246545202240942,0.0,0.1,-0.1,254.00000000000006,255.00000000000006
4.019999999999959,0.01,0.0,0.05442220563079963,41.0,-41.0,0.0,0.138,0.11301706097199173,0.0,0.1,-0.1,254.00000000000006,253.00000000000006
4.0299999999999585,0.01,0.0,0.0535705617279102,41.0,-41.0,0.0,0.138,0.11355778055086586,0.0,0.0,0.0,254.00000000000006,253.00000000000006
4.039999999999958,0.01,0.0,0.04950478997003763,41.0,-41.0,0.0,0.138,0.1140764408737484,0.0,0.0,0.0,254.00000000000006,249.00000000000006
4.049999999999958,0.01,0.0,0.04786962039961115,41.0,-41.0,0.0,0.138,0.1145639303885367,0.0,0.0,0.0,254.00000000000006,248.00000000000006
4.059999999999958,0.01,0.0,0.04678627655366033,41.0,-41.0,0.0,0.138,0.11503819364223035,0.0,0.0,0.0,254.00000000000006,246.00000000000006
4.069999999999958,0.01,0.0,0.04576661098032967,41.0,-41.0,0.0,0.138,0.11550195440274248,0.0,0.0,0.0,254.00000000000006,245.00000000000006
4.079999999999957,0.01,0.0,0.04477187222798217,41.0,-41.0,0.0,0.138,0.11595562389136692,0.0,0.0,0.0,254.00000000000006,244.00000000000006
4.089999999999957,0.01,0.0,0.04379893606461751,41.0,-41.0,0.0,0.138,0.11639943393535544,0.0,0.0,0.0,254.00000000000006,243.00000000000006
4.099999999999957,0.01,0.0,0.042847154912517886,41.0,-41.0,0.0,0.138,0.11683359962906466,0.0,0.0,0.0,254.00000000000006,242.00000000000006
4.109999999999957,0.01,0.0,0.041916057435176096,42.0,-42.0,0.0,0.138,0.11725833060698605,0.0,0.0,0.0,255.00000000000006,240.00000000000006
4.119999999999957,0.01,0.0,0.04100519338613058,42.0,-42.0,0.0,0.138,0.11767383189558171,0.0,0.0,0.0,254.00000000000006,238.00000000000006
4.129999999999956,0.01,0.0,0.040114123027580065,42.0,-42.0,0.0,0.138,0.11808030406244276,0.0,0.0,0.0,254.00000000000006,237.00000000000006
4.139999999999956,0.01,0.0,0.039242416225892286,42.0,-42.0,0.0,0.138,0.11847794331645799,0.0,0.0,0.0,254.00000000000006,235.00000000000006
4.149999999999956,0.01,0.0,0.03838965219775671,42.0,-42.0,0.0,0.138,0.1188669416027497,0.0,0.0,0.0,254.00000000000006,234.00000000000006
4.159999999999956,0.01,0.0,0.037555419303981936,42.0,-42.0,0.0,0.138,0.11924748669534284,0.0,0.0,0.0,255.00000000000006,233.00000000000006
4.1699999999999555,0.01,0.0,0.036739314850586687,42.0,-42.0,0.0,0.138,0.1196197622878069,0.0,0.0,0.0,254.00000000000006,232.00000000000006
4.179999999999955,0.01,0.0,0.03594094489440104,42.0,-42.0,0.0,0.138,0.11998394808192679,0.0,0.0,0.0,254.00000000000006,231.00000000000006
4.189999999999955,0.01,0.0,0.03515992405290445,42.0,-42.0,0.0,0.138,0.12034021987444708,0.0,0.0,0.0,255.00000000000006,228.00000000000006
4.199999999999955,0.01,0.0,0.03439587531819705,42.0,-42.0,0.0,0.138,0.12068874964193123,0.0,0.0,0.0,255.00000000000006,226.00000000000006
4.209999999999955,0.01,0.0,0.033648429875013534,42.0,-42.0,0.0,0.138,0.12102970562377656,0.0,0.0,0.0,254.00000000000006,225.00000000000006
4.2199999999999545,0.01,0.0,0.03291722692269171,42.0,-42.0,0.0,0.138,0.1213632524034254,0.0,0.0,0.0,254.00000000000006,222.00000000000006
4.229999999999954,0.01,0.0,0.0322019135010098,42.0,-42.0,0.0,0.138,0.12168955098781158,0.0,0.0,0.0,254.00000000000006,219.00000000000006
4.239999999999954,0.01,0.0,0.03150214431980842,43.0,-43.0,0.0,0.138,0.12200875888508016,0.0,0.0,0.0,255.00000000000006,217.00000000000006
4.249999999999954,0.01,0.0,0.03081758159231495,43.0,-43.0,0.0,0.138,0.12232103018061861,0.0,0.0,0.0,254.00000000000006,213.00000000000006
4.259999999999954,0.01,0.0,0.03014789487208992,43.0,-43.0,0.0,0.138,0.1226265156114356,0.0,0.0,0.0,255.00000000000006,210.00000000000006
4.269999999999953,0.01,0.0,0.029492760893516688,43.0,-43.0,0.0,0.138,0.12292536263892338,0.0,0.0,0.0,254.00000000000006,208.00000000000006
4.279999999999953,0.01,0.0,0.028851863415757264,43.0,-43.0,0.0,0.138,0.12321771552003925,0.0,0.0,0.0,254.00000000000006,205.00000000000006
4.289999999999953,0.01,0.0,0.02822489307009922,43.0,-43.0,0.0,0.138,0.1235037153769402,0.0,0.0,0.0,254.00000000000006,203.00000000000006
4.299999999999953,0.01,0.0,0.02761154721061976,43.0,-43.0,0.0,0.138,0.12378350026510392,0.0,0.0,0.0,255.00000000000006,198.00000000000006
4.3099999999999525,0.01,0.0,0.027011529768095028,43.0,-43.0,0.0,0.138,0.12405720523997003,0.0,0.0,0.0,254.00000000000006,196.00000000000006
4.319999999999952,0.01,0.0,0.02642455110708397,43.0,-43.0,0.0,0.138,0.12432496242213285,0.0,0.0,0.0,254.00000000000006,194.00000000000006
4.329999999999952,0.01,0.0,0.025850327886117984,43.0,-43.0,0.0,0.138,0.1245869010611176,0.0,0.0,0.0,254.00000000000006,191.00000000000003
4.339999999999952,0.01,0.0,0.025288582920928608,43.0,-43.0,0.0,0.138,0.12484314759777053,0.0,0.0,0.0,254.00000000000006,189.00000000000003
4.349999999999952,0.01,0.0,0.024739045050647498,43.0,-43.0,0.0,0.138,0.1250938257252936,0.0,0.0,0.0,254.00000000000006,187.00000000000003
4.3599999999999515,0.01,0.0,0.02420144900691385,43.0,-43.0,0.0,0.138,0.12533905644895238,0.0,0.0,0.0,254.00000000000006,185.00000000000003
4.369999999999951,0.01,0.0,0.02367553528582632,43.0,-43.0,0.0,0.138,0.12557895814448694,0.0,0.0,0.0,254.00000000000006,181.00000000000003
4.379999999999951,0.01,0.0,0.023161050022677352,43.0,-43.0,0.0,0.138,0.12581364661525313,0.0,0.0,0.0,254.00000000000006,179.00000000000003
4.389999999999951,0.01,0.0,0.02265774486940983,43.0,-43.0,0.0,0.138,0.12604323514812216,0.0,0.0,0.0,255.00000000000006,177.00000000000003
4.399999999999951,0.01,0.0,0.02216537687473648,43.0,-43.0,0.0,0.138,0.12626783456816543,0.0,0.0,0.0,255.00000000000006,174.00000000000003
4.40999999999995,0.01,0.0,0.021683708366864486,43.0,-43.0,0.0,0.138,0.12648755329215156,0.0,0.0,0.0,254.00000000000006,174.00000000000003
4.41999999999995,0.01,0.0,0.021212506838768515,44.0,-44.0,0.0,0.138,0.12670249738087958,0.0,0.0,0.0,254.00000000000006,172.00000000000003
4.42999999999995,0.01,0.0,0.020751544835956842,44.0,-44.0,0.0,0.138,0.12691277059037648,0.0,0.0,0.0,254.00000000000006,168.00000000000003
4.43999999999995,0.01,0.0,0.020300599846676443,44.0,-44.0,0.0,0.138,0.1271184744219812,0.0,0.0,0.0,254.00000000000006,166.00000000000003
4.4499999999999496,0.01,0.0,0.019859454194503936,44.0,-44.0,0.0,0.138,0.12731970817134036,0.0,0.0,0.0,254.00000000000006,165.00000000000003
4.459999999999949,0.01,0.0,0.01942789493327064,44.0,-44.0,0.0,0.138,0.12751656897633973,0.0,0.0,0.0,254.00000000000006,163.00000000000003
4.469999999999949,0.01,0.0,0.019005713744270958,44.0,-44.0,0.0,0.138,0.12770915186399362,0.0,0.0,0.0,254.00000000000006,162.00000000000003
4.479999999999949,0.01,0.0,0.01859270683570451,44.0,-44.0,0.0,0.138,0.1278975497963155,0.0,0.0,0.0,254.00000000000006,160.00000000000003
4.489999999999949,0.01,0.0,0.018188674844303428,44.0,-44.0,0.0,0.138,0.12808185371519198,0.0,0.0,0.0,254.00000000000006,158.00000000000003
4.4999999999999485,0.01,0.0,0.017793422739097405,44.0,-44.0,0.0,0.138,0.12826215258628149,0.0,0.0,0.0,254.00000000000006,156.00000000000003
4.509999999999948,0.01,0.0,0.01740675972726993,44.0,-44.0,0.0,0.138,0.12843853344195888,0.0,0.0,0.0,254.00000000000006,154.00000000000003
4.519999999999948,0.01,0.0,0.01702849916206038,44.0,-44.0,0.0,0.138,0.12861108142332733,0.0,0.0,0.0,254.00000000000006,153.00000000000003
4.529999999999948,0.01,0.0,0.016658458452667453,44.0,-44.0,0.0,0.138,0.12877987982131667,0.0,0.0,0.0,254.00000000000006,152.00000000000003
4.539999999999948,0.01,0.0,0.016296458976110425,44.0,-44.0,0.0,0.138,0.12894501011688886,0.0,0.0,0.0,254.00000000000006,150.00000000000003
4.549999999999947,0.01,0.0,0.01594232599100576,44.0,-44.0,0.0,0.138,0.12910655202037002,0.0,0.0,0.0,254.00000000000006,148.00000000000003
4.559999999999947,0.01,0.0,0.01559588855321742,44.0,-44.0,0.0,0.138,0.12926458350992726,0.0,0.0,0.0,254.00000000000006,147.00000000000003
4.569999999999947,0.01,0.0,0.015256979433340095,44.0,-44.0,0.0,0.138,0.12941918086921006,0.0,0.0,0.0,255.00000000000006,145.00000000000003
4.579999999999947,0.01,0.0,0.014925435035975635,44.0,-44.0,0.0,0.138,0.1295704187241727,0.0,0.0,0.0,254.00000000000006,143.00000000000003
4.589999999999947,0.01,0.0,0.014601095320763636,44.0,-44.0,0.0,0.138,0.1297183700790977,0.0,0.0,0.0,254.00000000000006,141.00000000000003
4.599999999999946,0.01,0.0,0.014283803725128063,44.0,-44.0,0.0,0.138,0.12986310635183546,0.0,0.0,0.0,254.00000000000006,140.00000000000003
4.609999999999946,0.01,0.0,0.013973407088702691,44.0,-44.0,0.0,0.138,0.13000469740827847,0.0,0.0,0.0,255.00000000000006,139.00000000000003
4.619999999999946,0.01,0.0,0.0136697555793988,44.0,-44.0,0.0,0.138,0.13014321159608672,0.0,0.0,0.0,255.00000000000006,138.00000000000003
4.629999999999946,0.01,0.0,0.013372702621079448,44.0,-44.0,0.0,0.138,0.13027871577767947,0.0,0.0,0.0,254.00000000000006,136.00000000000003
4.6399999999999455,0.01,0.0,0.013082104822805477,44.0,-44.0,0.0,0.138,0.13041127536251096,0.0,0.0,0.0,255.00000000000006,136.00000000000003
4.649999999999945,0.01,0.0,0.012797821909619023,44.0,-44.0,0.0,0.138,0.13054095433864393,0.0,0.0,0.0,254.00000000000006,133.00000000000003
4.659999999999945,0.01,0.0,0.012519716654831155,44.0,-44.0,0.0,0.138,0.1306678153036378,0.0,0.0,0.0,254.00000000000006,132.00000000000003
4.669999999999945,0.01,0.0,0.012247654813780946,44.0,-44.0,0.0,0.138,0.13079191949476487,0.0,0.0,0.0,254.00000000000006,130.00000000000003
4.679999999999945,0.01,0.0,0.011981505059033979,44.0,-44.0,0.0,0.138,0.13091332681857054,0.0,0.0,0.0,255.00000000000006,129.00000000000003
4.689999999999944,0.01,0.0,0.011721138916989112,44.0,-44.0,0.0,0.138,0.13103209587979064,0.0,0.0,0.0,254.00000000000006,129.00000000000003
4.699999999999944,0.01,0.0,0.011466430705862719,44.0,-44.0,0.0,0.138,0.13114828400964101,0.0,0.0,0.0,254.00000000000006,127.00000000000003
4.709999999999944,0.01,0.0,0.011217257475020632,44.0,-44.0,0.0,0.138,0.1312619472934915,0.0,0.0,0.0,254.00000000000006,127.00000000000003
4.719999999999944,0.01,0.0,0.010973498945628454,45.0,-45.0,0.0,0.138,0.13137314059793936,0.0,0.0,0.0,254.00000000000006,125.00000000000003
4.729999999999944,0.01,0.0,0.010735037452591531,45.0,-45.0,0.0,0.138,0.13148191759729383,0.0,0.0,0.0,254.00000000000006,124.00000000000003
4.739999999999943,0.01,0.0,0.01050175788775665,45.0,-45.0,0.0,0.138,0.1315883307994855,0.0,0.0,0.0,254.00000000000006,124.00000000000003
4.749999999999943,0.01,0.0,0.010273547644347972,45.0,-45.0,0.0,0.138,0.1316924315714123,0.0,0.0,0.0,254.00000000000006,122.00000000000003
4.759999999999943,0.01,0.0,0.010050296562610441,45.0,-45.0,0.0,0.138,0.13179427016373502,0.0,0.0,0.0,254.00000000000006,121.00000000000003
4.769999999999943,0.01,0.0,0.009831896876634376,45.0,-45.0,0.0,0.138,0.13189389573513394,0.0,0.0,0.0,254.00000000000006,121.00000000000003
4.7799999999999425,0.01,0.0,0.009618243162335593,45.0,-45.0,0.0,0.138,0.1319913563760382,0.0,0.0,0.0,254.00000000000006,120.00000000000003
4.789999999999942,0.01,0.0,0.009409232286565978,45.0,-45.0,0.0,0.138,0.13208669913183968,0.0,0.0,0.0,254.00000000000006,120.00000000000003
4.799999999999942,0.01,0.0,0.009204763357329913,45.0,-45.0,0.0,0.138,0.13217997002560228,0.0,0.0,0.0,254.00000000000006,118.00000000000003
4.809999999999942,0.01,0.0,0.009004737675082513,45.0,-45.0,0.0,0.138,0.13227121408027798,0.0,0.0,0.0,254.00000000000006,117.00000000000003
4.819999999999942,0.01,0.0,0.00882843369118167,45.0,-45.0,0.0,0.138,0.13235163720477805,0.0,0.0,0.0,255.00000000000006,116.00000000000003
4.8299999999999415,0.01,0.0,0.008636585905019048,45.0,-45.0,0.0,0.138,0.13243915081649704,0.0,0.0,0.0,254.00000000000006,115.00000000000003
4.839999999999941,0.01,0.0,0.008448907099939932,45.0,-45.0,0.0,0.138,0.13252476269872987,0.0,0.0,0.0,254.00000000000006,114.00000000000003
4.849999999999941,0.01,0.0,0.00826530668118885,45.0,-45.0,0.0,0.138,0.132608514177334,0.0,0.0,0.0,254.00000000000006,114.00000000000003
4.859999999999941,0.01,0.0,0.00808569602269514,45.0,-45.0,0.0,0.138,0.13269044568012806,0.0,0.0,0.0,254.00000000000006,114.00000000000003
4.869999999999941,0.01,0.0,0.007909988424292106,45.0,-45.0,0.0,0.138,0.13277059675640734,0.0,0.0,0.0,254.00000000000006,112.00000000000003
4.87999999999994,0.01,0.0,0.0077380990698658345,45.0,-45.0,0.0,0.138,0.13284900609603423,0.0,0.0,0.0,254.00000000000006,111.00000000000003
4.88999999999994,0.01,0.0,0.007569944986413451,45.0,-45.0,0.0,0.138,0.1329257115481146,0.0,0.0,0.0,254.00000000000006,111.00000000000003
4.89999999999994,0.01,0.0,0.007405445003991103,45.0,-45.0,0.0,0.138,0.1330007501392677,0.0,0.0,0.0,254.00000000000006,109.00000000000003
4.90999999999994,0.01,0.0,0.0072445197165322646,45.0,-45.0,0.0,0.138,0.1330741580914997,0.0,0.0,0.0,254.00000000000006,108.00000000000003
4.9199999999999395,0.01,0.0,0.007087091443517492,45.0,-45.0,0.0,0.138,0.13314597083968815,0.0,0.0,0.0,255.00000000000006,109.00000000000003
4.929999999999939,0.01,0.0,0.006933084192477143,45.0,-45.0,0.0,0.138,0.13321622304868702,0.0,0.0,0.0,254.00000000000006,107.00000000000003
4.939999999999939,0.01,0.0,0.006782423622308918,45.0,-45.0,0.0,0.138,0.13328494863005963,0.0,0.0,0.0,255.00000000000006,108.00000000000003
4.949999999999939,0.01,0.0,0.0066350370073925335,45.0,-45.0,0.0,0.138,0.13335218075844835,0.0,0.0,0.0,255.00000000000006,107.00000000000003
4.959999999999939,0.01,0.0,0.00649085320248422,45.0,-45.0,0.0,0.138,0.13341795188758832,0.0,0.0,0.0,254.00000000000006,106.00000000000003
4.9699999999999385,0.01,0.0,0.00634980260837408,45.0,-45.0,0.0,0.138,0.13348229376597331,0.0,0.0,0.0,254.00000000000006,106.00000000000003
4.979999999999938,0.01,0.0,0.006211817138289734,45.0,-45.0,0.0,0.138,0.13354523745218083,0.0,0.0,0.0,254.00000000000006,105.00000000000003
4.989999999999938,0.01,0.0,0.006076830185030034,45.0,-45.0,0.0,0.138,0.13360681332986485,0.0,0.0,0.0,254.00000000000006,104.00000000000003
4.999999999999938,0.01,0.0,0.005944776588812996,45.0,-45.0,0.0,0.138,0.13366705112242216,0.0,0.0,0.0,254.00000000000006,103.00000000000003
5.009999999999938,0.01,0.0,0.00581559260582241,45.0,-45.0,0.0,0.138,0.1337259799073401,0.0,0.0,0.0,255.00000000000006,103.00000000000003
5.019999999999937,0.01,0.0,0.005689215877437945,45.0,-45.0,0.0,0.138,0.1337836281302328,0.0,0.0,0.0,254.00000000000006,102.00000000000003
5.029999999999937,0.01,0.0,0.005565585400133922,45.0,-45.0,0.0,0.138,0.1338400236185719,0.0,0.0,0.0,254.00000000000006,101.00000000000003
5.039999999999937,0.01,0.0,0.005444641496032199,45.0,-45.0,0.0,0.138,0.1338951935951197,0.0,0.0,0.0,254.00000000000006,101.00000000000003
5.049999999999937,0.01,0.0,0.005326325784094955,45.0,-45.0,0.0,0.138,0.1339491646910695,0.0,0.0,0.0,254.00000000000006,101.00000000000003
5.0599999999999365,0.01,0.0,0.005210581151943482,45.0,-45.0,0.0,0.138,0.13400196295890082,0.0,0.0,0.0,254.00000000000006,100.00000000000003
5.069999999999936,0.01,0.0,0.005097351728289372,45.0,-45.0,0.0,0.138,0.13405361388495546,0.0,0.0,0.0,255.00000000000006,99.00000000000003
5.079999999999936,0.01,0.0,0.0049865828559647945,45.0,-45.0,0.0,0.138,0.13410414240173985,0.0,0.0,0.0,254.00000000000006,99.00000000000003
5.089999999999936,0.01,0.0,0.004878221065538834,45.0,-45.0,0.0,0.138,0.13415357289996038,0.0,0.0,0.0,254.00000000000006,98.00000000000003
5.099999999999936,0.01,0.0,0.004772214049507183,45.0,-45.0,0.0,0.138,0.1342019292402969,0.0,0.0,0.0,254.00000000000006,98.00000000000003
5.1099999999999355,0.01,0.0,0.004668510637042683,45.0,-45.0,0.0,0.138,0.1342492347649208,0.0,0.0,0.0,255.00000000000006,97.00000000000003
5.119999999999935,0.01,0.0,0.00456706076929458,45.0,-45.0,0.0,0.138,0.1342955123087624,0.0,0.0,0.0,254.00000000000006,96.00000000000003
5.129999999999935,0.01,0.0,0.004467815475224524,45.0,-45.0,0.0,0.138,0.1343407842105337,0.0,0.0,0.0,254.00000000000006,96.00000000000003
5.139999999999935,0.01,0.0,0.004370726847967678,45.0,-45.0,0.0,0.138,0.13438507232351132,0.0,0.0,0.0,255.00000000000006,94.00000000000001
5.149999999999935,0.01,0.0,0.0042757480217075145,45.0,-45.0,0.0,0.138,0.1344283980260858,0.0,0.0,0.0,255.00000000000006,95.00000000000001
5.159999999999934,0.01,0.0,0.004182833149053134,45.0,-45.0,0.0,0.138,0.1344707822320808,0.0,0.0,0.0,255.00000000000006,94.00000000000001
5.169999999999934,0.01,0.0,0.004091937378908198,45.0,-45.0,0.0,0.138,0.13451224540084855,0.0,0.0,0.0,254.00000000000006,94.00000000000001
5.179999999999934,0.01,0.0,0.004003016834820776,45.0,-45.0,0.0,0.138,0.13455280754714566,0.0,0.0,0.0,254.00000000000006,92.00000000000001
5.189999999999934,0.01,0.0,0.003916028593803669,45.0,-45.0,0.0,0.138,0.134592488250795,0.0,0.0,0.0,254.00000000000006,92.00000000000001
5.199999999999934,0.01,0.0,0.0038309306656149835,45.0,-45.0,0.0,0.138,0.13463130666613643,0.0,0.0,0.0,255.00000000000006,92.00000000000001
5.209999999999933,0.01,0.0,0.0037476819724889493,45.0,-45.0,0.0,0.138,0.1346692815312734,0.0,0.0,0.0,254.00000000000006,91.00000000000001
